trip_id,date,time,transport_type,route_id,origin_station,destination_station,scheduled_departure,scheduled_arrival,actual_departure_delay_min,actual_arrival_delay_min,weather_condition,temperature_C,humidity_percent,wind_speed_kmh,precipitation_mm,event_type,event_attendance_est,traffic_congestion_index,holiday,peak_hour,weekday,season,delayed,is_circular_trip,datetime,sched_dep_datetime,sched_arr_datetime,hour,day_name,is_weekend,month,week_of_year,time_of_day_bucket,total_delay,delay_change,is_early_departure,is_early_arrival,trip_duration_scheduled,severe_delay,transport_type_enc,weather_condition_enc,event_type_enc,season_enc,weather_severity_index,feels_like_impact,event_impact_score,congestion_weather_combo,station_avg_dep_delay,station_delay_rate,route_avg_delay,route_delay_rate,actual_departure_delay_min_z,actual_arrival_delay_min_z,temperature_C_z,humidity_percent_z,wind_speed_kmh_z,precipitation_mm_z,event_attendance_est_z,traffic_congestion_index_z,total_delay_z,delay_change_z,trip_duration_scheduled_z,weather_severity_index_z,feels_like_impact_z,event_impact_score_z,congestion_weather_combo_z,actual_departure_delay_min_mm,actual_arrival_delay_min_mm,temperature_C_mm,humidity_percent_mm,wind_speed_kmh_mm,precipitation_mm_mm,event_attendance_est_mm,traffic_congestion_index_mm,total_delay_mm,delay_change_mm,trip_duration_scheduled_mm,weather_severity_index_mm,feels_like_impact_mm,event_impact_score_mm,congestion_weather_combo_mm
T01779,2023-01-19,17:45:00,Metro,Route_10,Station_2,Station_11,17:45:00,18:41:00,12,13,Storm,-4.1,57,54,3.5,None,0,78,1,0,3,Winter,1,0,2023-01-19T12:15:00Z,2023-01-19T12:15:00Z,2023-01-19T13:11:00Z,17,Thursday,0,1,3,Afternoon,25,1,0,0,56,0,2,6,0,1,0.6445,-2.214,0,50.271,9.03,74.19,11.81,70.93,0.5284,-0.0342,-1.6744,-0.3794,1.4307,-1.1002,-0.6329,0.9497,0.2681,-0.3228,1.675,0.9556,-1.4221,-0.5248,1.5786,0.6667,0.5,0.0225,0.3913,0.9153,0.175,0,0.7879,0.5577,0.434,0.9302,0.646,0.0273,0,0.5367
T01780,2023-01-19,18:00:00,Train,Route_5,Station_30,Station_12,18:04:00,18:37:00,18,6,Clear,16.1,77,56,4.7,Concert,0,81,0,0,3,Summer,1,0,2023-01-19T12:30:00Z,2023-01-19T12:34:00Z,2023-01-19T13:07:00Z,18,Thursday,0,1,3,Evening,24,-12,0,0,33,0,3,1,1,3,0.3787,9.016,0,30.6747,7.11,78.95,13.87,75.51,1.4856,-0.7878,0.0853,0.6042,1.5465,-0.8926,-0.6329,1.0524,0.1785,-1.479,-0.353,-0.3377,1.0034,-0.5248,0.4644,0.9524,0.2812,0.5275,0.6812,0.9492,0.235,0,0.8182,0.5385,0.1887,0.3953,0.3766,0.5101,0,0.3275
T01781,2023-01-19,18:15:00,Metro,Route_3,Station_3,Station_9,18:15:00,19:00:00,12,16,Storm,5,64,21,11.5,None,0,6,0,1,3,Winter,1,0,2023-01-19T12:45:00Z,2023-01-19T12:45:00Z,2023-01-19T13:30:00Z,18,Thursday,0,1,3,Evening,28,4,0,0,45,1,2,6,0,1,0.6367,1.05,0,3.8202,8.2,70.73,13.07,71.93,0.5284,0.2887,-0.8817,-0.0351,-0.4808,0.2835,-0.6329,-1.5139,0.5366,-0.056,0.7051,0.9176,-0.7171,-0.5248,-1.0623,0.6667,0.5938,0.25,0.4928,0.3559,0.575,0,0.0606,0.6154,0.4906,0.6744,0.6381,0.1676,0,0.0408
T01782,2023-01-19,18:30:00,Metro,Route_6,Station_21,Station_2,18:33:00,19:05:00,7,2,Clear,-0.4,37,56,5.9,None,0,76,0,0,3,Spring,0,0,2023-01-19T13:00:00Z,2023-01-19T13:03:00Z,2023-01-19T13:35:00Z,18,Thursday,0,1,3,Evening,9,-5,0,0,32,0,2,1,0,2,0.4027,-0.224,0,30.6052,8.22,82.93,13.84,76.29,-0.2693,-1.2183,-1.3521,-1.3629,1.5465,-0.6851,-0.6329,0.8813,-1.1644,-0.8565,-0.4412,-0.2209,-0.9923,-0.5248,0.4605,0.4286,0.1562,0.115,0.1014,0.9492,0.295,0,0.7677,0.25,0.3208,0.3721,0.4009,0.1129,0,0.3267
T01783,2023-01-19,18:45:00,Train,Route_4,Station_25,Station_8,18:47:00,19:12:00,18,4,Clear,30.4,51,46,8.4,Sports,0,82,0,0,3,Autumn,0,0,2023-01-19T13:15:00Z,2023-01-19T13:17:00Z,2023-01-19T13:42:00Z,18,Thursday,0,1,3,Evening,22,-14,0,0,25,0,3,1,5,4,0.4018,13.984,0,32.9476,9.57,70,12.68,72.12,1.4856,-1.003,1.331,-0.6744,0.9673,-0.2527,-0.6329,1.0866,-5e-4,-1.6569,-1.0584,-0.2253,2.0765,-0.5248,0.5937,0.9524,0.2188,0.885,0.3043,0.7797,0.42,0,0.8283,0.5,0.1509,0.2093,0.4,0.7236,0,0.3517
T01784,2023-01-19,19:00:00,Tram,Route_18,Station_20,Station_11,19:00:00,19:43:00,4,28,Snow,3,53,15,9.7,None,2000,68,0,0,3,Winter,1,0,2023-01-19T13:30:00Z,2023-01-19T13:30:00Z,2023-01-19T14:13:00Z,19,Thursday,0,1,3,Evening,32,24,0,0,43,1,4,5,0,1,0.5702,0.45,136,38.7736,9.05,72.09,14.13,75.25,-0.7479,1.5805,-1.0559,-0.5761,-0.8283,-0.0278,0.3897,0.6075,0.8948,1.7227,0.5287,0.5941,-0.8467,0.6134,0.92490000000000006,0.2857,0.9688,0.2,0.3333,0.2542,0.485,0.4,0.6869,0.6923,0.8679,0.6279,0.5707,0.1419,0.2747,0.4139
T01785,2023-01-19,19:15:00,Metro,Route_9,Station_49,Station_36,19:15:00,19:47:00,0,0,Storm,27.9,95,12,11.9,None,5000,89,0,0,3,Summer,0,0,2023-01-19T13:45:00Z,2023-01-19T13:45:00Z,2023-01-19T14:17:00Z,19,Thursday,0,1,3,Evening,0,0,0,0,32,0,2,6,0,3,0.5989,3.348,445,53.3021,8.04,67.35,12.83,76.24,-1.3861,-1.4336,1.1132,1.4894,-1.0021,0.3527,1.9237,1.3261,-1.9702,-0.4118,-0.4412,0.7337,-0.2208,3.1993,1.7509,0.0952,0.0938,0.8225,0.942,0.2034,0.595,1,0.899,0.0769,0.4151,0.3721,0.5998,0.2664,0.899,0.5691
T01786,2023-01-19,19:30:00,Metro,Route_17,Station_22,Station_10,19:31:00,20:18:00,-1,16,Storm,11.5,93,11,5,Concert,5000,1,0,0,3,Winter,1,0,2023-01-19T14:00:00Z,2023-01-19T14:01:00Z,2023-01-19T14:48:00Z,19,Thursday,0,1,3,Evening,15,17,1,0,47,1,2,6,1,1,0.4559,1.265,5,0.4559,7.28,82.61,13.47,78.18,-1.5456,0.2887,-0.3155,1.391,-1.06,-0.8408,1.9237,-1.685,-0.6273,1.1002,0.8814,0.0379,-0.6707,-0.4829,-1.2536,0.0476,0.5938,0.4125,0.913,0.1864,0.25,1,0.0101,0.3654,0.7358,0.7209,0.4548,0.1769,0.0101,0.0049
T01787,2023-01-19,19:45:00,Metro,Route_13,Station_21,Station_21,19:46:00,20:36:00,3,20,Clear,-4.4,94,17,3.3,None,500,32,0,0,3,Winter,1,1,2023-01-19T14:15:00Z,2023-01-19T14:16:00Z,2023-01-19T15:06:00Z,19,Thursday,0,1,3,Evening,23,17,0,0,50,1,2,1,0,1,0.1524,-0.748,16,4.8768,8.22,82.93,11.93,69.64,-0.9074,0.7193,-1.7006,1.4402,-0.7125,-1.1348,-0.3772,-0.6242,0.089,1.1002,1.146,-1.4387,-1.1055,-0.3909,-1.0023,0.2381,0.7188,0.015,0.9275,0.2881,0.165,0.1,0.3232,0.5192,0.7358,0.7907,0.1473,0.0904,0.0323,0.0521
T01788,2023-01-19,20:00:00,Bus,Route_15,Station_33,Station_20,20:01:00,20:43:00,18,20,Rain,24.3,43,28,8,None,0,47,0,0,3,Spring,1,0,2023-01-19T14:30:00Z,2023-01-19T14:31:00Z,2023-01-19T15:13:00Z,20,Thursday,0,1,3,Evening,38,2,0,0,42,1,1,4,0,2,0.3023,6.804,0,14.2081,10.27,76.67,13.99,77.68,1.4856,0.7193,0.7996,-1.0678,-0.0753,-0.3218,-0.6329,-0.111,1.432,-0.2339,0.4406,-0.7094,0.5257,-0.5248,-0.4718,0.9524,0.7188,0.7325,0.1884,0.4746,0.4,0,0.4747,0.8077,0.4528,0.6047,0.2992,0.415,0,0.1517
T01789,2023-01-19,20:15:00,Train,Route_20,Station_38,Station_48,20:17:00,20:50:00,6,22,Fog,18.9,54,17,1.6,None,0,36,0,0,3,Winter,1,0,2023-01-19T14:45:00Z,2023-01-19T14:47:00Z,2023-01-19T15:20:00Z,20,Thursday,0,1,3,Evening,28,16,0,0,33,1,3,3,0,1,0.1184,3.213,0,4.2624,10.91,73.33,13.46,75.26,-0.4288,0.9346,0.3292,-0.5269,-0.7125,-1.4288,-0.6329,-0.4874,0.5366,1.0112,-0.353,-1.6041,-0.2499,-0.5248,-1.0372,0.381,0.7812,0.5975,0.3478,0.2881,0.08,0,0.3636,0.6154,0.717,0.3953,0.1128,0.2606,0,0.0455
T01790,2023-01-19,20:30:00,Bus,Route_17,Station_15,Station_8,20:33:00,21:00:00,7,21,Cloudy,8.8,32,45,10.5,Festival,500,88,1,0,3,Winter,1,0,2023-01-19T15:00:00Z,2023-01-19T15:03:00Z,2023-01-19T15:30:00Z,20,Thursday,0,1,3,Evening,28,14,0,0,27,1,1,2,2,1,0.4387,3.96,44,38.6056,7.7,77.27,13.47,78.18,-0.2693,0.8269,-0.5507,-1.6088,0.9094,0.1106,-0.3772,1.2919,0.5366,0.8334,-0.882,-0.0457,-0.0886,-0.1566,0.9154,0.4286,0.75,0.345,0.029,0.7627,0.525,0.1,0.8889,0.6154,0.6792,0.2558,0.4374,0.2927,0.0889,0.4122
T01791,2023-01-19,20:45:00,Train,Route_13,Station_46,Station_36,20:48:00,21:36:00,1,3,Storm,6.3,34,1,16.8,Festival,5000,88,0,1,3,Spring,0,0,2023-01-19T15:15:00Z,2023-01-19T15:18:00Z,2023-01-19T16:06:00Z,20,Thursday,0,1,3,Evening,4,2,0,0,48,0,3,6,2,2,0.6409,0.063,440,56.3992,9.44,79.41,11.93,69.64,-1.2265,-1.1107,-0.7684,-1.5104,-1.6393,1.2003,1.9237,1.2919,-1.6121,-0.2339,0.9696,0.938,-0.9303,3.1575,1.927,0.1429,0.1875,0.2825,0.058,0.0169,0.84,1,0.8889,0.1538,0.4528,0.7442,0.6423,0.1252,0.8889,0.6021
T01792,2023-01-19,21:00:00,Tram,Route_16,Station_15,Station_29,21:03:00,21:25:00,0,6,Fog,-2.1,94,53,2.4,None,0,29,0,0,3,Summer,1,0,2023-01-19T15:30:00Z,2023-01-19T15:33:00Z,2023-01-19T15:55:00Z,21,Thursday,0,1,3,Evening,6,6,0,0,22,0,4,3,0,3,0.3175,-1.113,0,9.2075,7.7,77.27,13.16,68.75,-1.3861,-0.7878,-1.5002,1.4402,1.3728,-1.2905,-0.6329,-0.7269,-1.433,0.1218,-1.3229,-0.6354,-1.1843,-0.5248,-0.7561,0.0952,0.2812,0.0725,0.9275,0.8983,0.12,0,0.2929,0.1923,0.5283,0.1395,0.3146,0.0747,0,0.0983
T01793,2023-01-19,21:15:00,Tram,Route_4,Station_46,Station_42,21:17:00,22:09:00,6,8,Fog,32.7,83,1,2.3,None,5000,40,0,0,3,Spring,1,0,2023-01-19T15:45:00Z,2023-01-19T15:47:00Z,2023-01-19T16:39:00Z,21,Thursday,0,1,3,Evening,14,2,0,0,52,0,4,3,0,2,0.0511,0.327,200,2.044,9.44,79.41,12.68,72.12,-0.4288,-0.5725,1.5313,0.8992,-1.6393,-1.3078,1.9237,-0.3505,-0.7168,-0.2339,1.3223,-1.9316,-0.8733,1.149,-1.1633,0.381,0.3438,0.9425,0.7681,0.0169,0.115,1,0.404,0.3462,0.4528,0.8372,0.0446,0.1366,0.404,0.0218
T01794,2023-01-19,21:30:00,Metro,Route_5,Station_25,Station_12,21:32:00,22:22:00,19,-3,Rain,14.8,48,2,1.6,Concert,0,3,0,1,3,Winter,0,0,2023-01-19T16:00:00Z,2023-01-19T16:02:00Z,2023-01-19T16:52:00Z,21,Thursday,0,1,3,Evening,16,-22,0,1,50,0,2,4,1,1,0.0422,0.296,0,0.1266,9.57,70,13.87,75.51,1.6452,-1.7566,-0.028,-0.8219,-1.5814,-1.4288,-0.6329,-1.6165,-0.5377,-2.3684,1.146,-1.9749,-0.88,-0.5248,-1.2723,1,0,0.495,0.2609,0.0339,0.08,0,0.0303,0.3846,0,0.7907,0.0356,0.1352,0,0.0014
T01795,2023-01-19,21:45:00,Train,Route_5,Station_21,Station_14,21:46:00,22:22:00,14,21,Fog,-1.6,83,28,17,Sports,0,82,0,0,3,Autumn,1,0,2023-01-19T16:15:00Z,2023-01-19T16:16:00Z,2023-01-19T16:52:00Z,21,Thursday,0,1,3,Evening,35,7,0,0,36,1,3,3,5,4,0.4822,-0.448,0,39.5404,8.22,82.93,13.87,75.51,0.8475,0.8269,-1.4566,0.8992,-0.0753,1.2349,-0.6329,1.0866,1.1634,0.2108,-0.0885,0.1659,-1.0407,-0.5248,0.9685,0.7619,0.75,0.085,0.7681,0.4746,0.85,0,0.8283,0.75,0.5472,0.4651,0.4815,0.1032,0,0.4221
T01796,2023-01-19,22:00:00,Tram,Route_9,Station_24,Station_48,22:00:00,22:56:00,11,12,Storm,29.7,39,55,1.6,None,5000,90,0,0,3,Spring,1,0,2023-01-19T16:30:00Z,2023-01-19T16:30:00Z,2023-01-19T17:26:00Z,22,Thursday,0,1,3,Evening,23,1,0,0,56,0,4,6,0,2,0.6116,16.335,450,55.044,8.4,80,12.83,76.24,0.3689,-0.1419,1.27,-1.2645,1.4886,-1.4288,1.9237,1.3603,0.089,-0.3228,1.675,0.7955,2.5843,3.2411,1.8499,0.619,0.4688,0.8675,0.1304,0.9322,0.08,1,0.9091,0.5192,0.434,0.9302,0.6126,0.8247,0.9091,0.5876
T01797,2023-01-19,22:15:00,Train,Route_17,Station_5,Station_50,22:19:00,22:47:00,7,1,Snow,6.2,45,7,19.7,None,5000,38,0,0,3,Spring,0,0,2023-01-19T16:45:00Z,2023-01-19T16:49:00Z,2023-01-19T17:17:00Z,22,Thursday,0,1,3,Evening,8,-6,0,0,28,0,3,5,0,2,0.7294,0.434,190,27.7172,8.3,62.16,13.47,78.18,-0.2693,-1.326,-0.7772,-0.9695,-1.2917,1.7019,1.9237,-0.4189,-1.254,-0.9454,-0.7939,1.3686,-0.8502,1.0653,0.2963,0.4286,0.125,0.28,0.2174,0.1186,0.985,1,0.3838,0.2308,0.3019,0.2791,0.732,0.1412,0.3838,0.2959
T01798,2023-01-19,22:30:00,Tram,Route_13,Station_6,Station_21,22:34:00,22:59:00,10,15,Snow,3.1,75,10,7.2,Parade,500,23,0,0,3,Winter,1,0,2023-01-19T17:00:00Z,2023-01-19T17:04:00Z,2023-01-19T17:29:00Z,22,Thursday,0,1,3,Evening,25,5,0,0,25,0,4,5,3,1,0.4948,0.31,11.5,11.3804,8.03,76.32,11.93,69.64,0.2093,0.1811,-1.0472,0.5058,-1.118,-0.4602,-0.3772,-0.9322,0.2681,0.0329,-1.0584,0.2272,-0.877,-0.4285,-0.6325,0.5714,0.5625,0.2025,0.6522,0.1695,0.36,0.1,0.2323,0.5577,0.5094,0.2093,0.4943,0.1358,0.0232,0.1215
T01799,2023-01-19,22:45:00,Bus,Route_2,Station_49,Station_22,22:45:00,23:41:00,9,0,Fog,6.2,58,11,6.6,None,0,49,0,0,3,Autumn,0,0,2023-01-19T17:15:00Z,2023-01-19T17:15:00Z,2023-01-19T18:11:00Z,22,Thursday,0,1,3,Evening,9,-9,0,0,56,0,1,3,0,4,0.1879,0.682,0,9.2071,8.04,67.35,13.22,77.27,0.0498,-1.4336,-0.7772,-0.3302,-1.06,-0.564,-0.6329,-0.0426,-1.1644,-1.2122,1.675,-1.266,-0.7966,-0.5248,-0.7561,0.5238,0.0938,0.28,0.4058,0.1864,0.33,0,0.4949,0.25,0.2453,0.9302,0.1832,0.1518,0,0.0983
T01800,2023-01-19,23:00:00,Tram,Route_13,Station_43,Station_21,23:01:00,23:45:00,-2,2,Storm,17.6,44,31,1.8,None,0,36,1,0,3,Summer,0,0,2023-01-19T17:30:00Z,2023-01-19T17:31:00Z,2023-01-19T18:15:00Z,23,Thursday,0,1,3,Evening,0,4,1,0,44,0,4,6,0,3,0.4936,5.456,0,17.7696,8.29,66.67,11.93,69.64,-1.7051,-1.2183,0.2159,-1.0187,0.0984,-1.3943,-0.6329,-0.4874,-1.9702,-0.056,0.6169,0.2214,0.2345,-0.5248,-0.2693,0,0.1562,0.565,0.2029,0.5254,0.09,0,0.3636,0.0769,0.4906,0.6512,0.4931,0.357,0,0.1897
T01801,2023-01-19,23:15:00,Bus,Route_19,Station_48,Station_44,23:15:00,23:51:00,19,22,Storm,-2,77,3,11.7,Concert,0,52,0,0,3,Autumn,1,0,2023-01-19T17:45:00Z,2023-01-19T17:45:00Z,2023-01-19T18:21:00Z,23,Thursday,0,1,3,Evening,41,3,0,0,36,1,1,6,1,4,0.5491,-0.06,0,28.5532,8.91,84.09,13.36,76.84,1.6452,0.9346,-1.4915,0.6042,-1.5234,0.3181,-0.6329,0.0601,1.7005,-0.145,-0.0885,0.4914,-0.9569,-0.5248,0.3438,1,0.7812,0.075,0.6812,0.0508,0.585,0,0.5253,0.8654,0.4717,0.4651,0.5493,0.1199,0,0.3048
T01802,2023-01-19,23:30:00,Tram,Route_3,Station_44,Station_50,23:30:00,23:50:00,16,5,Clear,14.3,40,8,11.7,None,2000,24,0,0,3,Spring,0,0,2023-01-19T18:00:00Z,2023-01-19T18:00:00Z,2023-01-19T18:20:00Z,23,Thursday,0,1,3,Evening,21,-11,0,0,20,0,4,1,0,2,0.2746,1.144,48,6.5904,10.24,76.32,13.07,71.93,1.1665,-0.8954,-0.0715,-1.2154,-1.2338,0.3181,0.3897,-0.898,-0.0901,-1.3901,-1.4993,-0.8442,-0.6968,-0.1231,-0.9048,0.8571,0.25,0.4825,0.1449,0.1356,0.585,0.4,0.2424,0.4808,0.2075,0.093,0.2711,0.1717,0.097,0.0704
T01803,2023-01-19,23:45:00,Metro,Route_10,Station_47,Station_30,23:49:00,00:29:00,16,10,Rain,30.8,63,23,9.9,None,0,92,0,0,3,Autumn,1,0,2023-01-19T18:15:00Z,2023-01-19T18:19:00Z,2023-01-19T18:59:00Z,23,Thursday,0,1,3,Evening,26,-6,0,0,40,0,2,4,0,4,0.3149,7.084,0,28.9708,8.43,70.59,11.81,70.93,1.1665,-0.3572,1.3658,-0.0843,-0.3649,0.0068,-0.6329,1.4287,0.3576,-0.9454,0.2642,-0.6481,0.5862,-0.5248,0.3676,0.8571,0.4062,0.895,0.4783,0.3898,0.495,0,0.9293,0.5769,0.3019,0.5581,0.3119,0.427,0,0.3093
T01804,2023-01-20,00:00:00,Bus,Route_2,Station_23,Station_39,00:01:00,00:53:00,3,5,Cloudy,2.5,65,48,6.2,Festival,0,30,0,1,4,Summer,0,0,2023-01-19T18:30:00Z,2023-01-19T18:31:00Z,2023-01-19T19:23:00Z,0,Friday,0,1,3,Night,8,2,0,0,52,0,1,2,2,3,0.368,1.2,0,11.04,9.51,79.07,13.22,77.27,-0.9074,-0.8954,-1.0995,0.0141,1.0831,-0.6332,-0.6329,-0.6927,-1.254,-0.2339,1.3223,-0.3897,-0.6847,-0.5248,-0.6519,0.2381,0.25,0.1875,0.5072,0.8136,0.31,0,0.303,0.2308,0.4528,0.8372,0.3658,0.1741,0,0.1179
T01805,2023-01-20,00:15:00,Tram,Route_13,Station_4,Station_20,00:17:00,01:13:00,10,11,Clear,8.2,59,55,7.4,None,0,98,0,1,4,Autumn,1,0,2023-01-19T18:45:00Z,2023-01-19T18:47:00Z,2023-01-19T19:43:00Z,0,Friday,0,1,3,Night,21,1,0,0,56,0,4,1,0,4,0.4276,4.51,0,41.9048,7.95,80.95,11.93,69.64,0.2093,-0.2495,-0.6029,-0.281,1.4886,-0.4256,-0.6329,1.634,-0.0901,-0.3228,1.675,-0.0997,0.0302,-0.5248,1.1029,0.5714,0.4375,0.33,0.4203,0.9322,0.37,0,0.9899,0.4808,0.434,0.9302,0.4262,0.3164,0,0.4474
T01806,2023-01-20,00:30:00,Metro,Route_19,Station_27,Station_24,00:34:00,00:59:00,16,16,Cloudy,10.8,48,15,6.4,None,0,91,0,0,4,Autumn,1,0,2023-01-19T19:00:00Z,2023-01-19T19:04:00Z,2023-01-19T19:29:00Z,0,Friday,0,1,3,Night,32,0,0,0,25,1,2,2,0,4,0.2042,1.62,0,18.5822,9.75,66.67,13.36,76.84,1.1665,0.2887,-0.3764,-0.8219,-0.8283,-0.5986,-0.6329,1.3945,0.8948,-0.4118,-1.0584,-1.1867,-0.594,-0.5248,-0.2231,0.8571,0.5938,0.395,0.2609,0.2542,0.32,0,0.9192,0.6923,0.4151,0.2093,0.1998,0.1921,0,0.1984
T01807,2023-01-20,00:45:00,Bus,Route_17,Station_18,Station_23,00:47:00,01:24:00,10,4,Storm,18.4,97,16,8.5,None,0,37,0,0,4,Autumn,0,0,2023-01-19T19:15:00Z,2023-01-19T19:17:00Z,2023-01-19T19:54:00Z,0,Friday,0,1,3,Night,14,-6,0,0,37,0,1,6,0,4,0.5513,2.944,0,20.3981,8.26,74.29,13.47,78.18,0.2093,-1.003,0.2856,1.5877,-0.7704,-0.2354,-0.6329,-0.4532,-0.7168,-0.9454,-3e-4,0.5021,-0.308,-0.5248,-0.1198,0.5714,0.2188,0.585,0.971,0.2712,0.425,0,0.3737,0.3462,0.3019,0.4884,0.5515,0.2491,0,0.2178
T01808,2023-01-20,01:00:00,Metro,Route_14,Station_21,Station_7,01:01:00,01:26:00,19,28,Snow,31.8,99,46,6.8,Festival,5000,57,0,0,4,Spring,1,0,2023-01-19T19:30:00Z,2023-01-19T19:31:00Z,2023-01-19T19:56:00Z,1,Friday,0,1,3,Night,47,9,0,0,25,1,2,5,2,2,0.6698,14.628,285,38.1786,8.22,82.93,13.5,75.24,1.6452,1.5805,1.4529,1.6861,0.9673,-0.5294,1.9237,0.2312,2.2377,0.3887,-1.0584,1.0787,2.2156,1.8603,0.8911,1,0.9688,0.92,1,0.7797,0.34,1,0.5758,0.9808,0.5849,0.2093,0.6716,0.7513,0.5758,0.4076
T01809,2023-01-20,01:15:00,Train,Route_12,Station_28,Station_9,01:15:00,01:50:00,18,17,Clear,10.8,62,51,13.5,Sports,0,52,0,0,4,Winter,1,0,2023-01-19T19:45:00Z,2023-01-19T19:45:00Z,2023-01-19T20:20:00Z,1,Friday,0,1,3,Night,35,-1,0,0,35,1,3,1,5,1,0.5292,5.508,0,27.5184,9.77,78.72,14.29,80,1.4856,0.3964,-0.3764,-0.1335,1.2569,0.6295,-0.6329,0.0601,1.1634,-0.5007,-0.1767,0.3946,0.2458,-0.5248,0.285,0.9524,0.625,0.395,0.4638,0.8644,0.675,0,0.5253,0.75,0.3962,0.4419,0.5291,0.3593,0,0.2938
T01810,2023-01-20,01:30:00,Train,Route_12,Station_35,Station_1,01:33:00,02:26:00,1,15,Fog,-2.2,51,57,5.9,None,5000,49,0,1,4,Winter,1,0,2023-01-19T20:00:00Z,2023-01-19T20:03:00Z,2023-01-19T20:56:00Z,1,Friday,0,1,3,Night,16,14,0,0,53,0,3,3,0,1,0.4078,-1.254,245,19.9822,8.92,84.62,14.29,80,-1.2265,0.1811,-1.5089,-0.6744,1.6045,-0.6851,1.9237,-0.0426,-0.5377,0.8334,1.4105,-0.1961,-1.2148,1.5256,-0.1435,0.1429,0.5625,0.07,0.3043,0.9661,0.295,1,0.4949,0.3846,0.6792,0.8605,0.4061,0.0686,0.4949,0.2133
T01811,2023-01-20,01:45:00,Bus,Route_11,Station_22,Station_26,01:48:00,02:33:00,-1,25,Fog,8.9,65,21,7,Concert,0,3,0,0,4,Autumn,1,0,2023-01-19T20:15:00Z,2023-01-19T20:18:00Z,2023-01-19T21:03:00Z,1,Friday,0,1,3,Night,24,26,1,0,45,1,1,3,1,4,0.2467,1.869,0,0.7401,7.28,82.61,13.34,72.73,-1.5456,1.2575,-0.542,0.0141,-0.4808,-0.4948,-0.6329,-1.6165,0.1785,1.9006,0.7051,-0.9799,-0.5402,-0.5248,-1.2375,0.0476,0.875,0.3475,0.5072,0.3559,0.35,0,0.0303,0.5385,0.9057,0.6744,0.2428,0.2028,0,0.0079
T01812,2023-01-20,02:00:00,Tram,Route_7,Station_40,Station_38,02:01:00,02:31:00,12,27,Cloudy,2.6,52,6,8.7,None,2000,91,0,0,4,Spring,1,0,2023-01-19T20:30:00Z,2023-01-19T20:31:00Z,2023-01-19T21:01:00Z,2,Friday,0,1,3,Night,39,15,0,0,30,1,4,2,0,2,0.2044,0.156,182,18.6004,9.98,73.47,13.58,79.78,0.5284,1.4728,-1.0908,-0.6252,-1.3497,-0.2008,0.3897,1.3945,1.5215,0.9223,-0.6175,-1.1857,-0.9102,0.9983,-0.222,0.6667,0.9375,0.19,0.3188,0.1017,0.435,0.4,0.9192,0.8269,0.6981,0.3256,0.2,0.1292,0.3677,0.1986
T01813,2023-01-20,02:15:00,Bus,Route_4,Station_23,Station_38,02:18:00,02:51:00,9,2,Storm,21.1,92,9,0.1,None,5000,51,0,0,4,Spring,0,0,2023-01-19T20:45:00Z,2023-01-19T20:48:00Z,2023-01-19T21:21:00Z,2,Friday,0,1,3,Night,11,-7,0,0,33,0,1,6,0,2,0.3478,1.899,255,17.7378,9.51,79.07,12.68,72.12,0.0498,-1.2183,0.5208,1.3418,-1.1759,-1.6883,1.9237,0.0259,-0.9854,-1.0344,-0.353,-0.488,-0.5337,1.6092,-0.2711,0.5238,0.1562,0.6525,0.8986,0.1525,0.005,1,0.5152,0.2885,0.283,0.3953,0.3453,0.2041,0.5152,0.1894
T01814,2023-01-20,02:30:00,Metro,Route_19,Station_3,Station_44,02:32:00,03:09:00,4,0,Snow,-3.8,55,28,9.8,Concert,0,30,0,0,4,Spring,0,0,2023-01-19T21:00:00Z,2023-01-19T21:02:00Z,2023-01-19T21:39:00Z,2,Friday,0,1,3,Night,4,-4,0,0,37,0,2,5,1,2,0.6383,-1.064,0,19.149,8.2,70.73,13.36,76.84,-0.7479,-1.4336,-1.6483,-0.4777,-0.0753,-0.0105,-0.6329,-0.6927,-1.6121,-0.7675,-3e-4,0.9254,-1.1737,-0.5248,-0.1908,0.2857,0.0938,0.03,0.3623,0.4746,0.49,0,0.303,0.1538,0.3396,0.4884,0.6397,0.0768,0,0.2044
T01815,2023-01-20,02:45:00,Tram,Route_1,Station_40,Station_22,02:48:00,03:30:00,17,25,Cloudy,6.7,89,35,5.1,None,0,86,0,0,4,Winter,1,0,2023-01-19T21:15:00Z,2023-01-19T21:18:00Z,2023-01-19T22:00:00Z,2,Friday,0,1,3,Night,42,8,0,0,42,1,4,2,0,1,0.2799,2.345,0,24.0714,9.98,73.47,13.43,73.56,1.3261,1.2575,-0.7336,1.1943,0.3301,-0.8235,-0.6329,1.2234,1.7901,0.2997,0.4406,-0.8184,-0.4374,-0.5248,0.089,0.9048,0.875,0.2925,0.8551,0.5932,0.255,0,0.8687,0.8846,0.566,0.6047,0.2765,0.2233,0,0.257
