trip_id,date,hour,transport_type,route_id,origin_station,destination_station,actual_departure_delay_min,actual_arrival_delay_min,weather_condition,temperature_C,precipitation_mm,event_type,event_attendance_est,traffic_congestion_index,holiday,peak_hour,weekday,season,delayed,total_delay,delay_change,time_of_day_bucket,is_weekend,weather_severity_index,event_impact_score
T01676,2023-01-18,16,Tram,Route_19,Station_50,Station_36,8,29,Clear,17.1,11.3,Concert,0,11,0,1,2,Autumn,1,37,21,Afternoon,0,0.3988,0
T01677,2023-01-18,16,Tram,Route_15,Station_38,Station_40,18,2,Clear,23.5,14.6,Protest,0,92,0,0,2,Winter,0,20,-16,Afternoon,0,0.5817,0
T01678,2023-01-18,16,Train,Route_9,Station_37,Station_2,10,-2,Clear,14.4,12.7,None,500,37,0,0,2,Spring,0,8,-12,Afternoon,0,0.3454,18.5
T01679,2023-01-18,16,Train,Route_7,Station_45,Station_42,15,25,Cloudy,4,20,None,5000,57,0,1,2,Summer,1,40,10,Afternoon,0,0.6642,285
T01680,2023-01-18,17,Metro,Route_2,Station_8,Station_9,19,29,Storm,16.5,9.1,None,5000,55,0,0,2,Spring,1,48,10,Afternoon,0,0.7412,275
T01681,2023-01-18,17,Train,Route_9,Station_41,Station_23,19,0,Storm,32.8,8.5,Concert,0,38,0,0,2,Summer,0,19,-19,Afternoon,0,0.7394,0
T01682,2023-01-18,17,Bus,Route_10,Station_49,Station_15,1,0,Rain,11.4,7.2,Concert,0,85,0,0,2,Autumn,0,1,-1,Afternoon,0,0.1999,0
T01683,2023-01-18,17,Bus,Route_2,Station_35,Station_13,19,25,Fog,22.2,7.2,Parade,0,3,0,0,2,Spring,1,44,6,Afternoon,0,0.3422,0
T01684,2023-01-18,18,Tram,Route_19,Station_11,Station_23,5,16,Clear,34.1,5.5,None,5000,47,0,0,2,Spring,1,21,11,Evening,0,0.3083,235
T01685,2023-01-18,18,Bus,Route_11,Station_24,Station_17,10,19,Storm,28.2,19.6,Concert,5000,6,0,1,2,Autumn,1,29,9,Evening,0,0.9257,30
T01686,2023-01-18,18,Metro,Route_13,Station_49,Station_48,7,14,Storm,21.4,17.4,None,5000,59,0,0,2,Spring,1,21,7,Evening,0,0.8614,295
T01687,2023-01-18,18,Bus,Route_10,Station_21,Station_2,-1,21,Clear,24.4,6.3,None,0,39,0,0,2,Winter,1,20,22,Evening,0,0.2225,0
T01688,2023-01-18,19,Bus,Route_14,Station_2,Station_20,5,-3,Cloudy,32.5,6.1,Concert,5000,7,0,0,2,Summer,0,2,-8,Evening,0,0.2847,35
T01689,2023-01-18,19,Metro,Route_18,Station_40,Station_20,3,11,Cloudy,33.4,2.1,Festival,5000,57,0,0,2,Autumn,1,14,8,Evening,0,0.1844,285
T01690,2023-01-18,19,Train,Route_19,Station_19,Station_46,13,16,Storm,33.8,17.5,None,0,56,0,0,2,Winter,1,29,3,Evening,0,0.7261,0
T01691,2023-01-18,19,Train,Route_9,Station_39,Station_3,15,23,Cloudy,20,7.4,Parade,2000,34,0,0,2,Winter,1,38,8,Evening,0,0.214,68
T01692,2023-01-18,20,Metro,Route_7,Station_28,Station_12,14,18,Snow,10.4,11.5,None,0,72,0,0,2,Autumn,1,32,4,Evening,0,0.5604,0
T01693,2023-01-18,20,Tram,Route_3,Station_17,Station_40,3,1,Clear,0.3,18,None,500,12,0,1,2,Spring,0,4,-2,Evening,0,0.3852,6
T01694,2023-01-18,20,Bus,Route_20,Station_6,Station_2,10,-1,Storm,10.4,8.2,None,5000,38,0,0,2,Summer,0,9,-11,Evening,0,0.5656,190
T01695,2023-01-18,20,Metro,Route_6,Station_19,Station_36,11,13,Clear,32.7,16.1,Concert,0,83,0,0,2,Winter,1,24,2,Evening,0,0.4998,0
T01696,2023-01-18,21,Bus,Route_2,Station_38,Station_14,18,20,Cloudy,30.6,8.6,None,2000,20,0,0,2,Spring,1,38,2,Evening,0,0.2787,40
T01697,2023-01-18,21,Tram,Route_6,Station_28,Station_16,7,20,Clear,15.9,14,None,0,46,0,0,2,Autumn,1,27,13,Evening,0,0.4782,0
T01698,2023-01-18,21,Bus,Route_3,Station_2,Station_19,8,-1,Cloudy,16.5,8.6,None,5000,82,0,0,2,Autumn,0,7,-9,Evening,0,0.4414,410
T01699,2023-01-18,21,Metro,Route_16,Station_38,Station_34,10,3,Cloudy,7.4,7.9,Concert,500,1,0,0,2,Summer,0,13,-7,Evening,0,0.2494,0.5
T01700,2023-01-18,22,Bus,Route_8,Station_37,Station_44,9,21,Clear,13.2,19.8,None,5000,43,0,1,2,Autumn,1,30,12,Evening,0,0.5178,215
T01701,2023-01-18,22,Train,Route_2,Station_4,Station_46,6,-1,Cloudy,23.6,12.2,None,2000,29,0,0,2,Summer,0,5,-7,Evening,0,0.254,58
T01702,2023-01-18,22,Tram,Route_17,Station_22,Station_6,1,11,Snow,11.1,7.3,Festival,0,86,0,0,2,Autumn,1,12,10,Evening,0,0.6239,0
T01703,2023-01-18,22,Tram,Route_9,Station_26,Station_13,4,25,Rain,2.5,5.2,Concert,0,54,0,0,2,Autumn,1,29,21,Evening,0,0.3277,0
T01704,2023-01-18,23,Tram,Route_12,Station_49,Station_36,19,25,Clear,16.6,0.8,None,2000,39,0,1,2,Winter,1,44,6,Evening,0,0.2804,78
T01705,2023-01-18,23,Metro,Route_3,Station_43,Station_22,-1,6,Rain,4,14.1,None,0,76,0,0,2,Spring,1,5,7,Evening,0,0.5768,0
T01706,2023-01-18,23,Tram,Route_11,Station_36,Station_18,4,28,Clear,34,7.4,Sports,500,96,0,0,2,Winter,1,32,24,Evening,0,0.3157,48
T01707,2023-01-18,23,Train,Route_1,Station_13,Station_12,6,19,Cloudy,10.6,16.4,None,0,95,0,1,2,Summer,1,25,13,Evening,0,0.3787,0
T01708,2023-01-19,0,Metro,Route_13,Station_32,Station_30,2,5,Cloudy,31.4,7.3,Sports,5000,91,0,0,3,Winter,0,7,3,Night,0,0.3849,455
T01709,2023-01-19,0,Train,Route_15,Station_17,Station_40,12,10,Storm,4,7.5,None,0,23,0,0,3,Autumn,1,22,-2,Night,0,0.6584,0
T01710,2023-01-19,0,Bus,Route_5,Station_41,Station_7,15,0,Snow,2.6,15.6,None,5000,41,0,0,3,Autumn,0,15,-15,Night,0,0.8457,205
T01711,2023-01-19,0,Bus,Route_17,Station_36,Station_32,1,16,Storm,19.7,9.8,None,2000,27,1,1,3,Spring,1,17,15,Night,0,0.6281,54
T01712,2023-01-19,1,Bus,Route_6,Station_46,Station_48,16,24,Rain,26.2,17.7,Parade,0,93,0,1,3,Summer,1,40,8,Night,0,0.5623,0
T01713,2023-01-19,1,Bus,Route_11,Station_19,Station_19,17,10,Cloudy,17.7,11.8,Festival,0,92,0,1,3,Autumn,1,27,-7,Night,0,0.241,0
T01714,2023-01-19,1,Train,Route_18,Station_35,Station_6,4,9,Storm,4.2,4.8,Festival,5000,97,0,1,3,Spring,1,13,5,Night,0,0.4214,485
T01715,2023-01-19,1,Metro,Route_4,Station_46,Station_20,5,27,Cloudy,-3.5,11.4,None,2000,50,0,0,3,Spring,1,32,22,Night,0,0.4567,100
T01716,2023-01-19,2,Metro,Route_3,Station_40,Station_27,14,29,Clear,19.7,0.1,Protest,0,21,0,0,3,Autumn,1,43,15,Night,0,0.0071,0
T01717,2023-01-19,2,Tram,Route_13,Station_28,Station_43,10,24,Storm,0.2,6.2,None,5000,88,1,0,3,Autumn,1,34,14,Night,0,0.6324,440
T01718,2023-01-19,2,Train,Route_9,Station_1,Station_37,18,21,Rain,8.7,4.2,Sports,0,77,0,1,3,Summer,1,39,3,Night,0,0.1653,0
T01719,2023-01-19,2,Bus,Route_6,Station_42,Station_48,8,28,Storm,22,13.1,None,0,73,0,0,3,Spring,1,36,20,Night,0,0.7602,0
T01720,2023-01-19,3,Train,Route_12,Station_18,Station_7,-2,5,Cloudy,-1.1,2.7,Sports,2000,73,0,1,3,Spring,0,3,7,Night,0,0.3438,146
T01721,2023-01-19,3,Tram,Route_2,Station_48,Station_5,-1,24,Fog,0.1,5.8,Festival,0,7,0,0,3,Spring,1,23,25,Night,0,0.3549,0
T01722,2023-01-19,3,Tram,Route_3,Station_40,Station_11,14,27,Fog,-2.5,6.6,None,0,13,0,1,3,Summer,1,41,13,Night,0,0.198,0
T01723,2023-01-19,3,Train,Route_3,Station_33,Station_15,2,13,Snow,34.8,0.1,None,2000,44,0,0,3,Spring,1,15,11,Night,0,0.3478,88
T01724,2023-01-19,4,Train,Route_12,Station_12,Station_3,3,19,Cloudy,10.5,0.9,None,500,37,0,1,3,Winter,1,22,16,Night,0,0.2417,18.5
T01725,2023-01-19,4,Train,Route_15,Station_8,Station_5,4,9,Clear,31.2,6.2,None,0,31,0,0,3,Winter,1,13,5,Night,0,0.2866,0
T01726,2023-01-19,4,Metro,Route_9,Station_24,Station_23,18,6,Storm,6.7,4.4,None,500,61,0,0,3,Spring,1,24,-12,Night,0,0.5964,30.5
T01727,2023-01-19,4,Bus,Route_8,Station_16,Station_37,12,12,Fog,25.1,2.3,Protest,0,95,0,0,3,Winter,1,24,0,Night,0,0.3155,0
T01728,2023-01-19,5,Train,Route_11,Station_50,Station_9,16,2,Clear,3.8,3.1,None,0,66,1,0,3,Winter,0,18,-14,Night,0,0.1179,0
T01729,2023-01-19,5,Train,Route_16,Station_4,Station_15,13,7,Cloudy,14.9,16.7,Concert,5000,83,0,0,3,Summer,1,20,-6,Night,0,0.4915,415
T01730,2023-01-19,5,Train,Route_4,Station_38,Station_3,10,-1,Clear,28,13.7,None,0,60,0,1,3,Spring,0,9,-11,Night,0,0.5179,0
T01731,2023-01-19,5,Tram,Route_1,Station_44,Station_29,2,24,Cloudy,27.7,9.7,None,2000,12,0,0,3,Summer,1,26,22,Night,0,0.3109,24
T01732,2023-01-19,6,Tram,Route_7,Station_27,Station_6,0,11,Snow,26.8,18.2,None,2000,86,0,0,3,Spring,1,11,11,Morning,0,0.7299,172
T01733,2023-01-19,6,Metro,Route_2,Station_9,Station_17,0,9,Storm,27.9,0.6,None,2000,82,0,0,3,Autumn,1,9,9,Morning,0,0.3323,164
T01734,2023-01-19,6,Bus,Route_5,Station_47,Station_26,16,13,Clear,3.5,6.9,Concert,0,79,0,0,3,Winter,1,29,-3,Morning,0,0.3922,0
T01735,2023-01-19,6,Metro,Route_7,Station_16,Station_21,11,3,Storm,14.3,16.5,None,0,99,0,1,3,Summer,0,14,-8,Morning,0,0.6502,0
T01736,2023-01-19,7,Bus,Route_4,Station_12,Station_8,13,24,Clear,14.4,12.6,Sports,0,98,0,1,3,Summer,1,37,11,Morning,0,0.4858,0
T01737,2023-01-19,7,Tram,Route_5,Station_31,Station_21,19,9,Cloudy,30.6,19.6,None,2000,46,0,1,3,Autumn,1,28,-10,Morning,0,0.5494,92
T01738,2023-01-19,7,Tram,Route_1,Station_24,Station_11,14,13,Cloudy,6.9,18.9,Parade,0,53,0,0,3,Autumn,1,27,-1,Morning,0,0.6015,0
T01739,2023-01-19,7,Tram,Route_1,Station_14,Station_38,1,11,Clear,32.3,3.4,Protest,0,70,0,0,3,Winter,1,12,10,Morning,0,0.312,0
T01740,2023-01-19,8,Metro,Route_15,Station_45,Station_8,10,24,Snow,13,19.4,None,500,51,0,0,3,Winter,1,34,14,Morning,0,0.8505,25.5
T01741,2023-01-19,8,Train,Route_20,Station_25,Station_42,5,11,Cloudy,21.8,18.9,None,5000,71,0,0,3,Spring,1,16,6,Morning,0,0.6778,355
T01742,2023-01-19,8,Train,Route_19,Station_34,Station_24,16,7,Rain,5.8,7.5,None,0,24,0,1,3,Spring,1,23,-9,Morning,0,0.3787,0
T01743,2023-01-19,8,Tram,Route_10,Station_3,Station_35,2,27,Rain,11.4,19.7,Sports,5000,22,0,0,3,Autumn,1,29,25,Morning,0,0.4091,110
T01744,2023-01-19,9,Train,Route_18,Station_24,Station_14,-1,0,Storm,23.4,0.7,None,0,73,0,0,3,Winter,0,-1,1,Morning,0,0.5987,0
T01745,2023-01-19,9,Train,Route_3,Station_42,Station_14,12,23,Rain,15.5,13.2,Sports,0,29,0,1,3,Winter,1,35,11,Morning,0,0.4113,0
T01746,2023-01-19,9,Metro,Route_11,Station_9,Station_10,-1,6,Rain,32.2,5.3,None,0,96,0,0,3,Autumn,1,5,7,Morning,0,0.3093,0
T01747,2023-01-19,9,Bus,Route_15,Station_26,Station_12,8,26,Snow,24.5,2.6,None,0,10,0,0,3,Autumn,1,34,18,Morning,0,0.4333,0
T01748,2023-01-19,10,Tram,Route_11,Station_20,Station_38,10,16,Snow,17.6,11.6,None,5000,34,0,1,3,Summer,1,26,6,Morning,0,0.5421,170
T01749,2023-01-19,10,Tram,Route_17,Station_40,Station_44,7,25,Fog,30.5,6.1,None,0,26,0,0,3,Autumn,1,32,18,Morning,0,0.183,0
T01750,2023-01-19,10,Metro,Route_17,Station_10,Station_46,0,25,Fog,21.6,13.3,Concert,0,66,0,1,3,Summer,1,25,25,Morning,0,0.4845,0
T01751,2023-01-19,10,Metro,Route_6,Station_19,Station_34,2,19,Snow,20.9,10.8,None,2000,46,0,0,3,Spring,1,21,17,Morning,0,0.7549,92
T01752,2023-01-19,11,Train,Route_5,Station_3,Station_41,0,17,Fog,4.9,7.9,Festival,500,49,0,0,3,Autumn,1,17,17,Morning,0,0.3359,24.5
T01753,2023-01-19,11,Tram,Route_8,Station_24,Station_10,3,6,Snow,10.8,3.6,Sports,5000,7,1,0,3,Autumn,1,9,3,Morning,0,0.4584,35
T01754,2023-01-19,11,Bus,Route_2,Station_5,Station_17,10,8,Fog,22.3,12,None,0,54,0,0,3,Autumn,1,18,-2,Morning,0,0.3517,0
T01755,2023-01-19,11,Metro,Route_16,Station_3,Station_17,7,26,Cloudy,30.7,16.6,None,0,76,0,0,3,Summer,1,33,19,Morning,0,0.5047,0
T01756,2023-01-19,12,Bus,Route_20,Station_27,Station_3,16,29,Snow,7.6,12,None,0,41,0,0,3,Autumn,1,45,13,Afternoon,0,0.7839,0
T01757,2023-01-19,12,Bus,Route_12,Station_16,Station_31,5,14,Storm,3.6,12.2,Sports,2000,66,1,0,3,Autumn,1,19,9,Afternoon,0,0.7066,132
T01758,2023-01-19,12,Tram,Route_6,Station_49,Station_1,15,10,Storm,18.7,10.2,None,500,19,0,0,3,Winter,1,25,-5,Afternoon,0,0.7581,9.5
T01759,2023-01-19,12,Tram,Route_1,Station_15,Station_12,0,18,Snow,-2.3,7.8,None,5000,44,1,0,3,Winter,1,18,18,Afternoon,0,0.7254,220
T01760,2023-01-19,13,Metro,Route_4,Station_35,Station_39,14,17,Rain,23.6,9.1,None,2000,34,0,0,3,Winter,1,31,3,Afternoon,0,0.3599,68
T01761,2023-01-19,13,Tram,Route_17,Station_12,Station_4,5,-3,Storm,23.1,19.8,None,5000,76,0,1,3,Autumn,0,2,-8,Afternoon,0,0.7772,380
T01762,2023-01-19,13,Tram,Route_13,Station_41,Station_42,7,11,Rain,9.2,15,Parade,5000,19,0,1,3,Winter,1,18,4,Afternoon,0,0.4931,95
T01763,2023-01-19,13,Tram,Route_18,Station_44,Station_13,-1,18,Storm,30.7,8.6,Festival,0,23,0,0,3,Spring,1,17,19,Afternoon,0,0.6397,0
T01764,2023-01-19,14,Bus,Route_5,Station_26,Station_34,9,28,Clear,15.1,9.1,None,0,56,0,0,3,Winter,1,37,19,Afternoon,0,0.2378,0
T01765,2023-01-19,14,Metro,Route_3,Station_47,Station_42,3,29,Clear,20.8,10,Sports,0,54,1,0,3,Autumn,1,32,26,Afternoon,0,0.2202,0
T01766,2023-01-19,14,Train,Route_11,Station_34,Station_21,-1,19,Snow,3.4,13.2,Festival,0,8,0,0,3,Winter,1,18,20,Afternoon,0,0.8029,0
T01767,2023-01-19,14,Bus,Route_13,Station_23,Station_22,18,-2,Storm,11.7,9.3,None,0,93,0,0,3,Winter,0,16,-20,Afternoon,0,0.6842,0
T01768,2023-01-19,15,Tram,Route_4,Station_31,Station_4,0,-2,Cloudy,29.5,13.7,Sports,0,88,1,0,3,Winter,0,-2,-2,Afternoon,0,0.5484,0
T01769,2023-01-19,15,Bus,Route_14,Station_50,Station_18,14,25,Rain,3.5,6.6,None,0,15,0,0,3,Spring,1,39,11,Afternoon,0,0.2641,0
T01770,2023-01-19,15,Tram,Route_11,Station_20,Station_5,4,-1,Storm,10.6,8.2,Concert,0,54,0,0,3,Spring,0,3,-5,Afternoon,0,0.7639,0
T01771,2023-01-19,15,Tram,Route_10,Station_12,Station_19,18,3,Snow,7.7,17.3,Concert,0,71,0,1,3,Summer,0,21,-15,Afternoon,0,0.8441,0
T01772,2023-01-19,16,Bus,Route_19,Station_23,Station_2,2,25,Rain,1,6.6,Parade,0,57,0,0,3,Autumn,1,27,23,Afternoon,0,0.193,0
T01773,2023-01-19,16,Metro,Route_18,Station_4,Station_12,-2,19,Fog,6.6,19.3,None,0,63,0,0,3,Spring,1,17,21,Afternoon,0,0.5129,0
T01774,2023-01-19,16,Tram,Route_6,Station_23,Station_17,5,12,Snow,4.3,3.5,Sports,0,91,0,1,3,Spring,1,17,7,Afternoon,0,0.4361,0
T01775,2023-01-19,16,Metro,Route_15,Station_48,Station_10,9,27,Storm,31.9,4.8,None,0,75,0,1,3,Spring,1,36,18,Afternoon,0,0.5536,0
T01776,2023-01-19,17,Train,Route_10,Station_48,Station_34,11,-3,Cloudy,24.6,9.3,None,5000,87,1,0,3,Autumn,0,8,-14,Afternoon,0,0.2368,435
T01777,2023-01-19,17,Tram,Route_5,Station_1,Station_6,13,14,Fog,7.6,15.9,Parade,0,48,0,1,3,Summer,1,27,1,Afternoon,0,0.506,0
T01778,2023-01-19,17,Metro,Route_5,Station_25,Station_8,7,11,Snow,25.5,14.6,Sports,5000,28,0,0,3,Autumn,1,18,4,Afternoon,0,0.6681,140
T01779,2023-01-19,17,Metro,Route_10,Station_2,Station_11,12,13,Storm,-4.1,3.5,None,0,78,1,0,3,Winter,1,25,1,Afternoon,0,0.6445,0
T01780,2023-01-19,18,Train,Route_5,Station_30,Station_12,18,6,Clear,16.1,4.7,Concert,0,81,0,0,3,Summer,1,24,-12,Evening,0,0.3787,0
T01781,2023-01-19,18,Metro,Route_3,Station_3,Station_9,12,16,Storm,5,11.5,None,0,6,0,1,3,Winter,1,28,4,Evening,0,0.6367,0
T01782,2023-01-19,18,Metro,Route_6,Station_21,Station_2,7,2,Clear,-0.4,5.9,None,0,76,0,0,3,Spring,0,9,-5,Evening,0,0.4027,0
T01783,2023-01-19,18,Train,Route_4,Station_25,Station_8,18,4,Clear,30.4,8.4,Sports,0,82,0,0,3,Autumn,0,22,-14,Evening,0,0.4018,0
T01784,2023-01-19,19,Tram,Route_18,Station_20,Station_11,4,28,Snow,3,9.7,None,2000,68,0,0,3,Winter,1,32,24,Evening,0,0.5702,136
T01785,2023-01-19,19,Metro,Route_9,Station_49,Station_36,0,0,Storm,27.9,11.9,None,5000,89,0,0,3,Summer,0,0,0,Evening,0,0.5989,445
T01786,2023-01-19,19,Metro,Route_17,Station_22,Station_10,-1,16,Storm,11.5,5,Concert,5000,1,0,0,3,Winter,1,15,17,Evening,0,0.4559,5
T01787,2023-01-19,19,Metro,Route_13,Station_21,Station_21,3,20,Clear,-4.4,3.3,None,500,32,0,0,3,Winter,1,23,17,Evening,0,0.1524,16
T01788,2023-01-19,20,Bus,Route_15,Station_33,Station_20,18,20,Rain,24.3,8,None,0,47,0,0,3,Spring,1,38,2,Evening,0,0.3023,0
T01789,2023-01-19,20,Train,Route_20,Station_38,Station_48,6,22,Fog,18.9,1.6,None,0,36,0,0,3,Winter,1,28,16,Evening,0,0.1184,0
T01790,2023-01-19,20,Bus,Route_17,Station_15,Station_8,7,21,Cloudy,8.8,10.5,Festival,500,88,1,0,3,Winter,1,28,14,Evening,0,0.4387,44
T01791,2023-01-19,20,Train,Route_13,Station_46,Station_36,1,3,Storm,6.3,16.8,Festival,5000,88,0,1,3,Spring,0,4,2,Evening,0,0.6409,440
T01792,2023-01-19,21,Tram,Route_16,Station_15,Station_29,0,6,Fog,-2.1,2.4,None,0,29,0,0,3,Summer,1,6,6,Evening,0,0.3175,0
T01793,2023-01-19,21,Tram,Route_4,Station_46,Station_42,6,8,Fog,32.7,2.3,None,5000,40,0,0,3,Spring,1,14,2,Evening,0,0.0511,200
T01794,2023-01-19,21,Metro,Route_5,Station_25,Station_12,19,-3,Rain,14.8,1.6,Concert,0,3,0,1,3,Winter,0,16,-22,Evening,0,0.0422,0
T01795,2023-01-19,21,Train,Route_5,Station_21,Station_14,14,21,Fog,-1.6,17,Sports,0,82,0,0,3,Autumn,1,35,7,Evening,0,0.4822,0
T01796,2023-01-19,22,Tram,Route_9,Station_24,Station_48,11,12,Storm,29.7,1.6,None,5000,90,0,0,3,Spring,1,23,1,Evening,0,0.6116,450
T01797,2023-01-19,22,Train,Route_17,Station_5,Station_50,7,1,Snow,6.2,19.7,None,5000,38,0,0,3,Spring,0,8,-6,Evening,0,0.7294,190
T01798,2023-01-19,22,Tram,Route_13,Station_6,Station_21,10,15,Snow,3.1,7.2,Parade,500,23,0,0,3,Winter,1,25,5,Evening,0,0.4948,11.5
T01799,2023-01-19,22,Bus,Route_2,Station_49,Station_22,9,0,Fog,6.2,6.6,None,0,49,0,0,3,Autumn,0,9,-9,Evening,0,0.1879,0
T01800,2023-01-19,23,Tram,Route_13,Station_43,Station_21,-2,2,Storm,17.6,1.8,None,0,36,1,0,3,Summer,0,0,4,Evening,0,0.4936,0
T01801,2023-01-19,23,Bus,Route_19,Station_48,Station_44,19,22,Storm,-2,11.7,Concert,0,52,0,0,3,Autumn,1,41,3,Evening,0,0.5491,0
T01802,2023-01-19,23,Tram,Route_3,Station_44,Station_50,16,5,Clear,14.3,11.7,None,2000,24,0,0,3,Spring,0,21,-11,Evening,0,0.2746,48
T01803,2023-01-19,23,Metro,Route_10,Station_47,Station_30,16,10,Rain,30.8,9.9,None,0,92,0,0,3,Autumn,1,26,-6,Evening,0,0.3149,0
T01804,2023-01-20,0,Bus,Route_2,Station_23,Station_39,3,5,Cloudy,2.5,6.2,Festival,0,30,0,1,4,Summer,0,8,2,Night,0,0.368,0
T01805,2023-01-20,0,Tram,Route_13,Station_4,Station_20,10,11,Clear,8.2,7.4,None,0,98,0,1,4,Autumn,1,21,1,Night,0,0.4276,0
T01806,2023-01-20,0,Metro,Route_19,Station_27,Station_24,16,16,Cloudy,10.8,6.4,None,0,91,0,0,4,Autumn,1,32,0,Night,0,0.2042,0
T01807,2023-01-20,0,Bus,Route_17,Station_18,Station_23,10,4,Storm,18.4,8.5,None,0,37,0,0,4,Autumn,0,14,-6,Night,0,0.5513,0
T01808,2023-01-20,1,Metro,Route_14,Station_21,Station_7,19,28,Snow,31.8,6.8,Festival,5000,57,0,0,4,Spring,1,47,9,Night,0,0.6698,285
T01809,2023-01-20,1,Train,Route_12,Station_28,Station_9,18,17,Clear,10.8,13.5,Sports,0,52,0,0,4,Winter,1,35,-1,Night,0,0.5292,0
T01810,2023-01-20,1,Train,Route_12,Station_35,Station_1,1,15,Fog,-2.2,5.9,None,5000,49,0,1,4,Winter,1,16,14,Night,0,0.4078,245
T01811,2023-01-20,1,Bus,Route_11,Station_22,Station_26,-1,25,Fog,8.9,7,Concert,0,3,0,0,4,Autumn,1,24,26,Night,0,0.2467,0
T01812,2023-01-20,2,Tram,Route_7,Station_40,Station_38,12,27,Cloudy,2.6,8.7,None,2000,91,0,0,4,Spring,1,39,15,Night,0,0.2044,182
T01813,2023-01-20,2,Bus,Route_4,Station_23,Station_38,9,2,Storm,21.1,0.1,None,5000,51,0,0,4,Spring,0,11,-7,Night,0,0.3478,255
T01814,2023-01-20,2,Metro,Route_19,Station_3,Station_44,4,0,Snow,-3.8,9.8,Concert,0,30,0,0,4,Spring,0,4,-4,Night,0,0.6383,0
T01815,2023-01-20,2,Tram,Route_1,Station_40,Station_22,17,25,Cloudy,6.7,5.1,None,0,86,0,0,4,Winter,1,42,8,Night,0,0.2799,0
T01816,2023-01-20,3,Train,Route_3,Station_50,Station_44,15,-1,Snow,16.8,1.1,Parade,0,77,0,0,4,Spring,0,14,-16,Night,0,0.4389,0
T01817,2023-01-20,3,Tram,Route_13,Station_10,Station_10,10,-3,Rain,6.1,18.2,Concert,0,91,0,0,4,Autumn,0,7,-13,Night,0,0.6435,0
T01818,2023-01-20,3,Train,Route_15,Station_25,Station_6,14,11,Snow,17,6.4,None,2000,13,0,1,4,Winter,1,25,-3,Night,0,0.6567,26
T01819,2023-01-20,3,Tram,Route_2,Station_49,Station_17,1,17,Fog,-0.4,8.5,Concert,0,0,0,0,4,Spring,1,18,16,Night,0,0.236,0
T01820,2023-01-20,4,Tram,Route_11,Station_8,Station_50,11,27,Clear,32.7,16.5,None,0,42,0,1,4,Autumn,1,38,16,Night,0,0.3959,0
T01821,2023-01-20,4,Tram,Route_4,Station_11,Station_38,17,3,Clear,6.6,3.3,Concert,500,95,0,1,4,Winter,0,20,-14,Night,0,0.188,47.5
T01822,2023-01-20,4,Metro,Route_19,Station_5,Station_24,10,13,Clear,31.9,17,None,0,58,0,0,4,Spring,1,23,3,Night,0,0.5686,0
T01823,2023-01-20,4,Metro,Route_17,Station_45,Station_10,0,15,Snow,8,4.8,None,0,60,0,0,4,Summer,1,15,15,Night,0,0.5027,0
T01824,2023-01-20,5,Bus,Route_3,Station_37,Station_8,15,-1,Fog,26.3,11.8,Sports,0,40,0,0,4,Autumn,0,14,-16,Night,0,0.4952,0
T01825,2023-01-20,5,Bus,Route_18,Station_45,Station_21,11,26,Snow,4.8,13.7,Protest,2000,17,0,0,4,Summer,1,37,15,Night,0,0.823,34
T01826,2023-01-20,5,Train,Route_8,Station_38,Station_6,12,25,Storm,21.8,18.1,None,0,59,0,0,4,Winter,1,37,13,Night,0,0.8957,0
T01827,2023-01-20,5,Metro,Route_19,Station_29,Station_21,0,10,Fog,7.9,12.2,None,0,68,0,0,4,Spring,1,10,10,Night,0,0.3557,0
T01828,2023-01-20,6,Train,Route_5,Station_5,Station_39,-2,24,Fog,15.4,9.1,None,5000,78,0,0,4,Autumn,1,22,26,Morning,0,0.3395,390
T01829,2023-01-20,6,Bus,Route_7,Station_9,Station_24,14,26,Snow,22,11.4,None,0,58,0,1,4,Autumn,1,40,12,Morning,0,0.655,0
T01830,2023-01-20,6,Train,Route_8,Station_48,Station_33,0,22,Snow,18.6,4,None,2000,41,0,1,4,Autumn,1,22,22,Morning,0,0.6342,82
T01831,2023-01-20,6,Bus,Route_5,Station_2,Station_18,11,3,Clear,18.1,13.8,Sports,5000,79,1,0,4,Summer,0,14,-8,Morning,0,0.4081,395
T01832,2023-01-20,7,Metro,Route_17,Station_1,Station_28,0,27,Fog,-2.4,3.7,None,5000,99,0,0,4,Spring,1,27,27,Morning,0,0.2977,495
T01833,2023-01-20,7,Tram,Route_5,Station_40,Station_32,10,1,Clear,5,11.1,Festival,500,35,0,1,4,Spring,0,11,-9,Morning,0,0.2778,17.5
T01834,2023-01-20,7,Metro,Route_4,Station_30,Station_12,12,10,Storm,17.9,13,None,2000,39,0,0,4,Spring,1,22,-2,Morning,0,0.6514,78
T01835,2023-01-20,7,Train,Route_19,Station_11,Station_48,15,23,Rain,-4.3,18,Festival,2000,29,0,0,4,Summer,1,38,8,Morning,0,0.4513,58
T01836,2023-01-20,8,Train,Route_2,Station_28,Station_42,11,20,Clear,5,9,None,2000,86,0,0,4,Winter,1,31,9,Morning,0,0.4392,172
T01837,2023-01-20,8,Metro,Route_11,Station_44,Station_27,18,25,Snow,4.2,15.5,Protest,0,10,0,1,4,Summer,1,43,7,Morning,0,0.7776,0
T01838,2023-01-20,8,Metro,Route_13,Station_12,Station_10,0,18,Cloudy,5,3.4,None,0,24,0,0,4,Winter,1,18,18,Morning,0,0.2256,0
